campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit,start_month,start_year,start_day,is_weekend,is_peak_hour,revenue_per_click,profit_per_impression,spend_per_impression,click_to_conversion,ctr_quality_ratio,session_quality_score,engagement_score,high_performer,roas_tier
CAMP_02390,Conversions,Google Ads,Feed,Desktop,iOS,Image,300x250,Long,True,Trust,22,45-54,Female,Students,$50K-$100K,Medium,True,2024-11-10,4,Sunday,14,73,7,5.58,89386,3584,896,19998.72,277629.21,53.16,68,2.69,E-commerce,Medium,4.01,5.58,25.0,22.32,13.88,257630.49,11,2024,10,1,0,77.44189958158996,2.882191929475203,0.22373186257509484,0.2499302649930265,0.50125,3.0486666666666666,0.5875110420720044,1,High
CAMP_02391,Lead Generation,LinkedIn,Feed,Mobile,Android,Image,1920x1080,Short,False,Joy,15,55-64,Male,Gamers,>$200K,Medium,False,2024-08-31,3,Saturday,4,35,5,11.13,43412,170,1,1892.1,1880.29,57.48,112,2.03,Finance,Medium,0.392,11.13,0.588,1892.1,0.99,-11.81,8,2024,31,1,0,10.995847953216375,-0.0002720383295326285,0.043583719162462856,0.005847953216374269,0.06533333333333334,3.789333333333333,0.10743981702558633,0,Low
CAMP_02392,Brand Awareness,Instagram,Stories,Mobile,macOS,Video,1080x1080,Medium,True,Fear,50,18-24,Female,Business Professionals,>$200K,High,False,2025-02-20,1,Thursday,14,47,4,1.32,438755,13918,388,18371.76,417895.81,45.69,198,3.73,Finance,High,3.172,1.32,2.788,47.35,22.75,399524.05,2,2025,20,0,0,30.023407572383075,0.9105836729298289,0.04187238465115006,0.027875565773403263,0.6344000000000001,12.309,0.22611805847947136,1,High
CAMP_02393,Lead Generation,LinkedIn,Stories,Mobile,macOS,Image,1920x1080,Short,True,Neutral,66,25-34,Male,Tech Enthusiasts,$50K-$100K,Low,True,2025-05-03,2,Saturday,15,81,4,5.33,31492,168,1,895.44,465.82,75.25,83,3.87,Finance,Low,0.533,5.33,0.595,895.44,0.52,-429.62,5,2025,3,1,0,2.7563313609467457,-0.013641761661321564,0.028432985107801737,0.005917159763313609,0.1066,5.3535,0.090463125531972,0,Low
CAMP_02394,Brand Awareness,Twitter,Feed,Mobile,Windows,Image,1080x1080,Long,True,Curiosity,64,18-24,Male,Business Professionals,<$50K,High,False,2025-03-27,1,Thursday,13,54,2,3.35,50269,607,15,2033.45,7568.02,59.22,164,4.13,Finance,Medium,1.208,3.35,2.471,135.56,3.72,5534.57,3,2025,27,0,0,12.447401315789474,0.11009687686492937,0.040450566938531926,0.024671052631578948,0.4026666666666667,11.288666666666666,0.09547695180683596,0,Medium
CAMP_02395,App Installs,Twitter,Stories,Mobile,macOS,Image,300x250,Medium,False,Urgency,37,25-34,Male,Shoppers,$50K-$100K,Low,False,2025-12-25,4,Thursday,10,54,4,1.13,93479,3574,23,4038.62,4243.06,77.01,107,1.62,E-commerce,Medium,3.823,1.13,0.644,175.59,1.05,204.44,12,2025,25,0,1,1.1868699300699301,0.0021869918699186993,0.04320303808301241,0.0064335664335664336,0.7646,2.8890000000000002,0.21620535953124986,0,Low
CAMP_02396,Lead Generation,Facebook,Stories,Desktop,macOS,Video,1920x1080,Medium,False,Trust,22,35-44,Male,Business Professionals,$100K-$200K,Low,False,2024-06-10,2,Monday,19,12,6,1.93,31603,1325,19,2557.25,18840.42,65.51,100,1.74,Healthcare,Low,4.193,1.93,1.434,134.59,7.37,16283.17,6,2024,10,0,1,14.208461538461536,0.5152249715225921,0.08091539045690418,0.014328808446455505,0.599,2.9,0.2867743215577208,1,Medium
CAMP_02397,Brand Awareness,LinkedIn,In-Stream Video,Mobile,Android,Story,1920x1080,Short,True,Neutral,74,25-34,All,Business Professionals,$100K-$200K,Low,True,2025-08-24,3,Sunday,16,79,5,10.9,30575,197,0,2147.3,0.0,79.79,35,2.57,SaaS,Medium,0.644,10.9,0.0,0.0,0.0,-2147.3,8,2025,24,1,0,0.0,-0.07022828362114077,0.07022828362114077,0.0,0.10733333333333334,1.4991666666666668,0.10954711673699016,0,Low
CAMP_02398,Brand Awareness,Google Ads,Feed,Desktop,iOS,Carousel,300x250,Medium,False,Joy,80,25-34,Male,Students,<$50K,Low,False,2025-04-17,2,Thursday,19,5,2,4.83,57141,634,4,3062.22,947.37,58.98,92,5.02,Healthcare,High,1.11,4.83,0.631,765.56,0.31,-2114.85,4,2025,17,0,1,1.4919212598425198,-0.03701043015645235,0.05358965384480767,0.006299212598425197,0.37000000000000005,7.697333333333333,0.06827588428676282,0,Low
CAMP_02399,Conversions,Facebook,Sidebar,Desktop,Android,Video,300x250,Short,False,Trust,50,25-34,Female,Business Professionals,$100K-$200K,Low,False,2024-09-27,3,Friday,14,1,4,2.71,40003,807,7,2186.97,6352.58,77.03,86,1.78,SaaS,Medium,2.017,2.71,0.867,312.42,2.9,4165.61,9,2024,27,0,0,7.862103960396039,0.10412983701629837,0.054668783121687825,0.008663366336633664,0.4034,2.5513333333333335,0.1510583669111032,0,Medium
CAMP_02400,Conversions,Google Ads,Search,Desktop,iOS,Interactive,300x250,Medium,False,Neutral,14,18-24,Female,Shoppers,>$200K,High,False,2024-08-26,3,Monday,11,82,3,4.92,18732,295,24,1451.4,14116.83,25.68,136,6.32,E-commerce,Medium,1.575,4.92,8.136,60.48,9.73,12665.43,8,2024,26,0,0,47.691993243243246,0.676102599690386,0.07747824694389581,0.08108108108108109,0.39375,14.325333333333333,0.202082535875658,0,High
CAMP_02401,Lead Generation,TikTok,Feed,Mobile,Windows,Interactive,1920x1080,Short,False,Curiosity,51,65+,Male,Shoppers,<$50K,Low,False,2024-02-10,1,Saturday,3,80,7,1.98,55981,1124,5,2225.52,1158.41,68.13,109,3.64,Education,High,2.008,1.98,0.445,445.1,0.52,-1067.11,2,2024,10,1,0,1.0296977777777778,-0.019061662677289128,0.03975420670929942,0.0044444444444444444,0.251,6.612666666666667,0.21134245042648675,0,Low
CAMP_02402,Brand Awareness,Facebook,Feed,Mobile,Windows,Text,1920x1080,Short,True,Joy,59,65+,Female,Shoppers,$50K-$100K,Low,False,2024-06-23,2,Sunday,17,31,6,3.43,363233,2916,13,10001.88,3044.34,78.95,94,2.28,E-commerce,High,0.803,3.43,0.446,769.38,0.3,-6957.54,6,2024,23,1,0,1.0436544394926295,-0.01915442937610466,0.027535638183650207,0.004456633527596846,0.11471428571428573,3.5719999999999996,0.14328244107965388,0,Low
CAMP_02403,Lead Generation,Facebook,Stories,Desktop,Windows,Carousel,728x90,Short,True,Neutral,11,18-24,Male,Students,$100K-$200K,High,False,2026-01-01,1,Thursday,2,56,4,1.37,42210,917,106,1256.29,49375.43,25.19,216,5.78,E-commerce,Medium,2.172,1.37,11.559,11.85,39.3,48119.14,1,2026,1,0,0,53.78587145969499,1.1399668332899007,0.029762147307573854,0.11546840958605664,0.4344,20.808,0.30018790520399585,1,High
CAMP_02404,Lead Generation,Google Ads,Feed,Desktop,iOS,Image,1920x1080,Short,True,Joy,7,25-34,All,Tech Enthusiasts,$50K-$100K,Low,False,2024-04-16,2,Tuesday,12,10,6,2.58,27457,631,23,1627.98,4850.98,58.41,120,1.0,E-commerce,Low,2.298,2.58,3.645,70.78,2.98,3223.0,4,2024,16,0,0,7.675601265822784,0.11737927015805959,0.05928982445917401,0.03639240506329114,0.3282857142857143,2.0,0.23954253141466963,0,Medium
CAMP_02405,Conversions,Instagram,Feed,Mobile,Windows,Image,300x250,Short,True,Joy,40,35-44,Male,Gamers,<$50K,Low,False,2026-01-09,1,Friday,20,67,7,2.33,28613,860,10,2003.8,5801.26,81.46,45,2.61,Finance,Medium,3.006,2.33,1.163,200.38,2.9,3797.46,1,2026,9,0,1,6.737816492450639,0.1327133570979241,0.07002865730062208,0.011614401858304297,0.37575,1.9575,0.2588339956030863,0,Medium
CAMP_02406,Conversions,Google Ads,Feed,Tablet,Android,Image,1200x628,Short,False,Fear,43,25-34,Female,Business Professionals,>$200K,Low,False,2025-12-06,4,Saturday,13,63,5,3.04,21166,911,51,2769.44,34564.29,43.21,86,2.8,E-commerce,Low,4.304,3.04,5.598,54.3,12.48,31794.85,12,2025,6,1,0,37.89944078947369,1.5020952425946048,0.13083762460433696,0.05592105263157895,0.7173333333333334,4.013333333333333,0.3208325598840651,1,High
CAMP_02407,Lead Generation,Google Ads,Search,Mobile,Android,Interactive,1080x1080,Short,True,Joy,61,18-24,All,Business Professionals,$100K-$200K,Medium,False,2025-07-23,3,Wednesday,19,25,6,3.51,34480,798,22,2800.98,17619.36,62.52,105,2.65,SaaS,Low,2.314,3.51,2.757,127.32,6.29,14818.38,7,2025,23,0,1,22.051764705882352,0.4297549375018126,0.08123256286070589,0.02753441802252816,0.33057142857142857,4.6375,0.23085263240514411,1,Medium
CAMP_02408,Lead Generation,Google Ads,Search,Mobile,Other,Carousel,728x90,Long,True,Curiosity,34,18-24,All,Students,<$50K,High,False,2024-05-03,2,Friday,17,6,5,4.22,74205,2763,110,11659.86,20172.41,55.04,94,3.29,SaaS,Medium,3.723,4.22,3.981,106.0,1.73,8512.55,5,2024,3,0,0,7.298267004341534,0.11471511737595341,0.1571282645608172,0.03979739507959479,0.6204999999999999,5.154333333333334,0.27495320225600867,0,Medium
CAMP_02409,Engagement,Instagram,Feed,Mobile,Android,Video,1920x1080,Short,True,Joy,5,35-44,Male,Students,$50K-$100K,Medium,False,2024-01-19,1,Friday,4,47,6,1.06,8308,339,8,359.34,3164.89,56.47,78,2.98,Education,Medium,4.08,1.06,2.36,44.92,8.81,2805.55,1,2024,19,0,0,9.3085,0.3376519436755326,0.04324708147791551,0.023529411764705882,0.5828571428571429,3.874,0.294186194014321,1,High
CAMP_02410,Lead Generation,Instagram,Stories,Mobile,Android,Image,728x90,Medium,True,Curiosity,24,25-34,Female,Gamers,$50K-$100K,Medium,False,2024-07-15,3,Monday,8,55,6,1.6,269288,4095,58,6552.0,10280.13,58.36,127,2.87,E-commerce,High,1.521,1.6,1.416,112.97,1.57,3728.13,7,2024,15,0,1,2.50979736328125,0.013844345665808853,0.02433073760903713,0.01416015625,0.21728571428571428,6.074833333333333,0.18270950334732877,0,Medium
CAMP_02411,Conversions,LinkedIn,Display Network,Tablet,Windows,Image,1920x1080,Short,True,Curiosity,90,35-44,Male,Students,>$200K,High,False,2025-12-02,4,Tuesday,14,9,6,6.34,26514,558,52,3537.72,57021.54,26.38,104,6.61,SaaS,Medium,2.105,6.34,9.319,68.03,16.12,53483.82,12,2025,2,0,0,102.00633273703042,2.0171155949462567,0.1334233452762587,0.09302325581395349,0.3007142857142857,11.457333333333334,0.3056943992267158,1,High
CAMP_02412,Brand Awareness,Twitter,Feed,Mobile,macOS,Text,1920x1080,Long,True,Joy,35,25-34,Male,Tech Enthusiasts,$50K-$100K,Medium,False,2025-08-13,3,Wednesday,7,13,6,1.22,11327,118,0,143.96,0.0,67.23,133,1.64,E-commerce,Low,1.042,1.22,0.0,0.0,0.0,-143.96,8,2025,13,0,0,0.0,-0.012708333333333334,0.012708333333333334,0.0,0.14885714285714285,3.6353333333333335,0.1468832630098453,0,Low
CAMP_02413,Lead Generation,Google Ads,In-Stream Video,Mobile,iOS,Video,1080x1080,Medium,True,Urgency,86,35-44,Female,Gamers,$100K-$200K,Low,True,2025-08-06,3,Wednesday,19,56,7,3.49,64172,1722,50,6009.78,30489.55,86.53,23,2.09,SaaS,Medium,2.683,3.49,2.904,120.2,5.07,24479.77,8,2025,6,0,1,17.695618107951248,0.38146525797453756,0.09364966574727689,0.02901915264074289,0.335375,0.8011666666666667,0.26835079461183253,1,Medium
CAMP_02414,Brand Awareness,Instagram,Search,Mobile,Windows,Carousel,320x50,Medium,True,Trust,41,65+,Male,Gamers,<$50K,High,False,2024-05-29,2,Wednesday,0,48,7,2.31,7977,174,3,401.94,370.41,29.17,159,5.97,E-commerce,Low,2.181,2.31,1.724,133.98,0.92,-31.53,5,2024,29,0,0,2.1166285714285715,-0.003952118325394836,0.05038104788167461,0.017142857142857144,0.272625,15.8205,0.23342424059551425,0,Low
CAMP_02415,Lead Generation,Google Ads,Sidebar,Tablet,macOS,Image,728x90,Medium,True,Trust,68,35-44,Male,Business Professionals,$100K-$200K,Medium,False,2024-08-09,3,Friday,22,64,4,8.45,24487,229,4,1935.05,2228.4,42.6,94,2.28,SaaS,Medium,0.935,8.45,1.747,483.76,1.15,293.35,8,2024,9,0,0,9.688695652173914,0.011979336818033324,0.0790203364913427,0.017391304347826087,0.187,3.5719999999999996,0.11981151593426623,0,Low
CAMP_02416,Engagement,Google Ads,Feed,Desktop,Android,Video,1080x1080,Long,True,Joy,84,25-34,All,Gamers,$100K-$200K,High,False,2024-02-18,1,Sunday,10,49,5,7.23,61548,691,58,4995.93,16990.13,27.72,111,5.64,Education,Low,1.123,7.23,8.394,86.14,3.4,11994.2,2,2024,18,1,1,24.552210982658963,0.1948723781052495,0.08116996214398285,0.0838150289017341,0.18716666666666668,10.434,0.2298604344395465,0,Medium
CAMP_02417,Lead Generation,Google Ads,Sidebar,Mobile,Android,Carousel,728x90,Short,False,Joy,3,65+,Female,Health & Fitness,>$200K,Low,True,2024-02-05,1,Monday,6,24,6,5.5,6946,129,3,709.5,1628.32,90.0,10,1.63,SaaS,Medium,1.857,5.5,2.326,236.5,2.3,918.82,2,2024,5,0,0,12.525538461538462,0.1322614078019289,0.10213041600690946,0.023076923076923078,0.2652857142857143,0.2716666666666666,0.20668860711466466,0,Medium
CAMP_02418,Brand Awareness,LinkedIn,Search,Mobile,Windows,Image,1080x1080,Medium,False,Trust,61,18-24,All,Students,$50K-$100K,High,False,2024-05-09,2,Thursday,3,24,4,6.45,137255,1808,35,11661.6,16181.69,40.72,82,3.76,SaaS,Medium,1.317,6.45,1.936,333.19,1.39,4520.09,5,2024,9,0,0,8.94510226644555,0.03293182083114764,0.0849624060150376,0.019347705914870093,0.26339999999999997,5.1386666666666665,0.136684346997708,0,Medium
CAMP_02419,Brand Awareness,TikTok,Search,Mobile,iOS,Carousel,1080x1080,Medium,True,Trust,4,18-24,Male,Business Professionals,>$200K,Medium,False,2024-12-18,4,Wednesday,20,80,7,0.69,84576,5900,55,4071.0,34660.16,48.27,98,3.18,Finance,Low,6.976,0.69,0.932,74.02,8.51,30589.16,12,2024,18,0,1,5.873607863074056,0.36167232226255364,0.04813365335729572,0.009320454160311811,0.872,5.194,0.4091239723439498,1,High
CAMP_02420,Lead Generation,Facebook,Stories,Mobile,Android,Video,300x250,Long,False,Curiosity,70,35-44,Female,Students,$100K-$200K,Medium,False,2025-06-26,2,Thursday,4,25,3,2.79,68455,672,12,1874.88,9284.9,64.65,43,1.88,Healthcare,High,0.982,2.79,1.786,156.24,4.95,7410.02,6,2025,26,0,0,13.796285289747399,0.10824500409021855,0.027388103307233846,0.017830609212481426,0.2455,1.3473333333333333,0.101401718039324,0,Medium
CAMP_02421,Brand Awareness,Instagram,Feed,Mobile,macOS,Story,1920x1080,Short,True,Fear,50,25-34,All,Business Professionals,<$50K,Medium,False,2025-11-09,4,Sunday,3,3,7,2.47,98650,2024,21,4999.28,3225.17,77.1,22,4.3,E-commerce,Low,2.052,2.47,1.038,238.06,0.65,-1774.11,11,2025,9,1,0,1.5926765432098766,-0.017983700114545215,0.05067642497288421,0.01037037037037037,0.2565,1.5766666666666664,0.22018269172509158,0,Low
CAMP_02422,Brand Awareness,Facebook,In-Stream Video,Desktop,Windows,Text,728x90,Short,False,Urgency,76,35-44,All,Business Professionals,<$50K,Low,False,2025-03-28,1,Friday,11,22,7,1.73,95702,835,11,1444.55,2146.92,58.45,45,3.87,E-commerce,Medium,0.873,1.73,1.317,131.32,1.49,702.37,3,2025,28,0,0,2.5680861244019138,0.0073390593816285805,0.015094093184121709,0.013157894736842105,0.109125,2.9025,0.17910329664966954,0,Medium
CAMP_02423,Conversions,Google Ads,Search,Desktop,iOS,Video,300x250,Medium,False,Curiosity,65,18-24,All,Gamers,$100K-$200K,High,True,2025-05-24,2,Saturday,5,32,4,3.27,15900,217,12,709.59,3645.6,34.61,77,3.95,SaaS,Low,1.365,3.27,5.53,59.13,5.14,2936.01,5,2025,24,1,0,16.722935779816513,0.18464310420728258,0.044625495251870956,0.05504587155963303,0.273,5.069166666666668,0.1831742247690495,0,Medium
CAMP_02424,Lead Generation,Facebook,Feed,Tablet,Android,Carousel,1200x628,Long,True,Neutral,88,25-34,Male,Business Professionals,$50K-$100K,Low,False,2025-10-29,4,Wednesday,7,79,5,1.49,47163,1033,8,1539.17,4106.52,67.87,71,3.39,Finance,Medium,2.19,1.49,0.774,192.4,2.67,2567.35,10,2025,29,0,0,3.9714893617021283,0.054434526333644304,0.03263442456110593,0.007736943907156673,0.365,4.0115,0.1786398116848688,0,Medium
CAMP_02425,Lead Generation,LinkedIn,Feed,Mobile,Windows,Video,320x50,Short,False,Joy,83,45-54,Female,Health & Fitness,$100K-$200K,Medium,False,2025-01-25,1,Saturday,17,47,4,10.74,132944,1296,19,13919.04,13205.79,69.3,75,1.78,Healthcare,High,0.975,10.74,1.466,732.58,0.95,-713.25,1,2025,25,1,0,10.181796453353895,-0.0053650005641430664,0.10469773214487195,0.014649190439475714,0.195,2.225,0.11787641831810691,0,Low
CAMP_02426,App Installs,Twitter,Feed,Mobile,Android,Carousel,1920x1080,Short,True,Trust,68,25-34,All,Health & Fitness,$50K-$100K,Low,False,2024-06-08,2,Saturday,8,76,5,1.22,15501,187,0,228.14,0.0,80.9,58,1.79,Healthcare,Low,1.206,1.22,0.0,0.0,0.0,-228.14,6,2024,8,1,1,0.0,-0.014716810734098825,0.014716810734098825,0.0,0.20099999999999998,1.7303333333333333,0.1308888888888889,0,Low
CAMP_02427,Brand Awareness,Facebook,Search,Mobile,Windows,Video,728x90,Short,False,Fear,68,25-34,Female,Business Professionals,$50K-$100K,Medium,False,2025-03-06,1,Thursday,19,25,4,1.88,5000,80,0,150.4,0.0,38.89,166,3.3,SaaS,Low,1.6,1.88,0.0,0.0,0.0,-150.4,3,2025,6,0,1,0.0,-0.03007398520295941,0.03007398520295941,0.0,0.32,9.129999999999999,0.12362869198312235,0,Low
CAMP_02428,Engagement,LinkedIn,Search,Mobile,Windows,Image,320x50,Short,True,Joy,84,35-44,Female,Tech Enthusiasts,$50K-$100K,Medium,True,2025-02-14,1,Friday,19,37,5,7.15,10775,230,12,1644.5,5991.47,55.17,35,3.33,Finance,High,2.135,7.15,5.217,137.04,3.64,4346.97,2,2025,14,0,1,25.93709956709957,0.40339365256124726,0.15260764662212323,0.05194805194805195,0.3558333333333333,1.9425000000000001,0.23026531613589968,1,Medium
CAMP_02429,Lead Generation,Google Ads,Stories,Mobile,Android,Story,1200x628,Short,True,Urgency,56,25-34,Male,Tech Enthusiasts,$50K-$100K,High,False,2025-06-09,2,Monday,10,16,7,3.38,152294,3278,225,11079.64,57503.4,35.52,117,4.16,E-commerce,High,2.152,3.38,6.864,49.24,5.19,46423.76,6,2025,9,0,1,17.53687099725526,0.30482786696871206,0.07275117370892019,0.0686184812442818,0.269,8.112,0.295755488624566,1,Medium
CAMP_02430,App Installs,LinkedIn,Feed,Desktop,Other,Video,1080x1080,Long,False,Joy,36,25-34,Female,Health & Fitness,$100K-$200K,Low,True,2025-10-08,4,Wednesday,17,66,7,2.6,14952,1196,54,3109.6,25466.96,49.65,133,2.55,Finance,Low,7.999,2.6,4.515,57.59,8.19,22357.36,10,2025,8,0,0,21.275655806182122,1.4951755500568449,0.20795826924363003,0.045112781954887216,0.999875,5.6525,0.49083673767708225,1,High
CAMP_02431,Conversions,Instagram,Stories,Mobile,macOS,Image,320x50,Short,True,Trust,67,45-54,All,Tech Enthusiasts,$50K-$100K,Medium,False,2025-06-21,2,Saturday,11,82,5,1.81,58395,306,2,553.86,836.84,60.82,44,1.79,Education,Medium,0.524,1.81,0.654,276.93,1.51,282.98,6,2025,21,1,0,2.7258631921824104,0.004845879854784575,0.0094845537365573,0.006514657980456026,0.08733333333333333,1.3126666666666666,0.11345789614405621,0,Medium
CAMP_02432,Conversions,Google Ads,Stories,Mobile,iOS,Video,1080x1080,Medium,True,Fear,54,45-54,Male,Gamers,$100K-$200K,Medium,False,2025-10-10,4,Friday,20,88,6,6.07,59041,3040,247,18452.8,93970.73,57.35,115,2.77,E-commerce,High,5.149,6.07,8.125,74.71,5.09,75517.93,10,2025,10,0,1,30.90125945412693,1.2790544019511534,0.3125368381829884,0.08122328181519237,0.7355714285714285,5.309166666666667,0.40243435050565657,1,Medium
CAMP_02433,Engagement,Twitter,Feed,Mobile,Android,Carousel,300x250,Short,True,Neutral,29,25-34,All,Tech Enthusiasts,<$50K,Low,False,2025-08-21,3,Thursday,19,51,6,0.57,9946,320,1,182.4,730.93,63.61,128,3.4,Finance,Medium,3.217,0.57,0.312,182.4,4.01,548.53,8,2025,21,0,1,2.2770404984423673,0.055145269930632346,0.018337187091585404,0.003115264797507788,0.4595714285714286,7.253333333333333,0.23486800312523182,1,Medium
CAMP_02434,Lead Generation,LinkedIn,Feed,Desktop,Android,Video,1920x1080,Medium,True,Joy,82,35-44,Male,Gamers,$100K-$200K,Low,True,2024-05-04,2,Saturday,13,34,6,6.34,18530,722,39,4577.48,16860.59,73.72,57,1.75,E-commerce,Medium,3.896,6.34,5.402,117.37,3.68,12283.11,5,2024,4,1,0,23.320318118948826,0.6628411850412822,0.24701743025201012,0.05394190871369295,0.5565714285714286,1.6624999999999999,0.32159737307122715,1,Medium
CAMP_02435,Engagement,Google Ads,Feed,Desktop,iOS,Image,320x50,Medium,False,Joy,74,35-44,Female,Business Professionals,<$50K,Low,False,2025-09-26,3,Friday,7,36,3,2.97,55860,336,6,997.92,1525.43,55.11,137,3.15,E-commerce,Low,0.602,2.97,1.786,166.32,1.53,527.51,9,2025,26,0,0,4.526498516320475,0.00944326095128981,0.017864341848516853,0.017804154302670624,0.1505,7.192499999999999,0.08556768551186061,0,Medium
CAMP_02436,Lead Generation,Instagram,In-Stream Video,Desktop,Android,Image,1920x1080,Medium,False,Urgency,63,35-44,Female,Students,$50K-$100K,Medium,True,2024-04-27,2,Saturday,8,76,4,2.74,5000,32,0,87.68,0.0,59.63,49,1.18,Finance,Low,0.64,2.74,0.0,0.0,0.0,-87.68,4,2024,27,1,1,0.0,-0.01753249350129974,0.01753249350129974,0.0,0.128,0.9636666666666666,0.08717299578059072,0,Low
CAMP_02437,Lead Generation,Facebook,Search,Mobile,Android,Video,300x250,Medium,True,Urgency,76,25-34,All,Gamers,$50K-$100K,Low,False,2024-04-15,2,Monday,12,67,6,1.5,188158,4228,62,6342.0,17825.25,79.17,53,1.41,SaaS,High,2.247,1.5,1.466,102.29,2.81,11483.25,4,2024,15,0,0,4.21500354693781,0.061029501644885444,0.03370553627517153,0.014660676282809175,0.321,1.2454999999999998,0.21138805033966834,0,Medium
CAMP_02438,Lead Generation,Facebook,Sidebar,Tablet,iOS,Interactive,300x250,Long,False,Fear,77,35-44,Female,Business Professionals,$50K-$100K,Medium,False,2024-06-02,2,Sunday,6,62,3,2.91,46489,174,1,506.34,622.59,35.84,77,3.19,Finance,Low,0.374,2.91,0.575,506.34,1.23,116.25,6,2024,2,1,0,3.557657142857143,0.002500537750053775,0.010891374489137448,0.005714285714285714,0.0935,4.093833333333333,0.062254330226862165,0,Medium
CAMP_02439,Lead Generation,Google Ads,Feed,Tablet,iOS,Interactive,1080x1080,Medium,True,Curiosity,62,55-64,Male,Gamers,$100K-$200K,Low,False,2025-04-07,2,Monday,15,17,5,5.14,18141,151,3,776.14,1116.05,65.4,119,2.24,E-commerce,Medium,0.832,5.14,1.987,258.71,1.44,339.91,4,2025,7,0,0,7.342434210526315,0.018736082019622975,0.04278139124683056,0.019736842105263157,0.13866666666666666,4.442666666666668,0.1411213689404258,0,Medium
CAMP_02440,Brand Awareness,Google Ads,In-Stream Video,Desktop,iOS,Text,300x250,Long,False,Trust,87,18-24,All,Students,$50K-$100K,Medium,True,2024-06-26,2,Wednesday,9,77,5,5.94,8365,90,4,534.6,609.99,41.79,189,2.56,Gaming,Medium,1.076,5.94,4.444,133.65,1.14,75.39,6,2024,26,0,1,6.7031868131868135,0.009011475017929716,0.06390150609610327,0.04395604395604396,0.17933333333333334,8.064,0.17974806428833873,0,Low
CAMP_02441,Conversions,Twitter,Search,Desktop,iOS,Video,300x250,Short,True,Urgency,33,18-24,Female,Gamers,$50K-$100K,Medium,False,2025-08-26,3,Tuesday,15,41,5,1.95,5000,269,12,524.55,4416.8,40.92,137,2.42,Education,Medium,5.38,1.95,4.461,43.71,8.42,3892.25,8,2025,26,0,0,16.35851851851852,0.7782943411317736,0.10488902219556089,0.044444444444444446,0.8966666666666666,5.525666666666666,0.3463829947317274,1,High
